command,mean,stddev,median,user,system,min,max
bench/handler_stack_bench/output/thin,0.03172662723655914,0.0014711161452014142,0.032063996000000004,0.02935548387096774,0.0014189032258064514,0.028397263000000002,0.034215724
bench/handler_stack_bench/output/wide,0.14492580005263164,0.00917262610549289,0.149100214,0.14234084210526313,0.001865578947368421,0.12665341900000002,0.15651230600000002
bench/skynet_bench/output/libseff,0.1399527218181818,0.004397464768840409,0.139017138,0.12928554545454543,0.01015209090909091,0.133706466,0.154652861
bench/skynet_bench/output/libseff_async,0.0926999807352941,0.003025922628628832,0.092398005,0.6357469411764705,0.06648014705882355,0.08633307000000001,0.09931612000000001
bench/skynet_bench/output/libseff_async_tk,0.11286487303846152,0.004626318827516249,0.114176054,0.6869482692307692,0.1276508076923077,0.10410738800000001,0.11990516500000001
bench/skynet_bench/output/libseff_scheff_poll,0.6936083066,0.11590395713707546,0.712790951,5.403875666666666,0.09637253333333334,0.370403821,0.873738089
bench/skynet_bench/output/libseff_scheff_sleep,0.10637802155172416,0.0023674933190126375,0.106137909,0.5344407586206895,0.17795627586206894,0.10250175700000001,0.11118970900000001
bench/skynet_syscall_bench/output/libseff,1.887823544466667,0.078414134284504,1.893223246,0.2827654,1.6048118666666662,1.687427075,1.975985287
bench/skynet_syscall_bench/output/libseff_opt,0.6540843943999999,0.03744947014990745,0.6362770050000001,0.17803253333333333,0.4749667333333333,0.620713158,0.7286940190000001
bench/state_bench/output/c,0.015384700327683618,0.000770207604248903,0.015250811000000001,0.014136361581920907,0.00024429378531073444,0.013571206,0.017650022
bench/state_bench/output/cpp-effects,1.2354563891333334,0.0079526662808455,1.236158879,1.2338786000000002,0.0010658666666666665,1.221812032,1.246934578
bench/state_bench/output/libhandler_general,6.789697927800001,0.1491766715050261,6.723360949,4.315318,2.473962866666666,6.625160253,7.131284338
bench/state_bench/output/libhandler_tail,0.1049245087586207,0.0037618976417466473,0.10439235100000001,0.10411965517241377,0.00026620689655172414,0.100108576,0.11631467000000001
bench/state_bench/output/libhandler_tail_noop,0.08176002851428571,0.0020025796051454906,0.08123147500000001,0.0811002857142857,0.00011117142857142857,0.07870513100000001,0.087429068
bench/state_bench/output/libmpeff_multi,0.8232524560666667,0.006112677675699344,0.826051182,0.8223539333333333,0.0005315999999999999,0.808639281,0.8313812450000001
bench/state_bench/output/libmpeff_once,0.6545465520666667,0.009114357616199454,0.6528832280000001,0.6528525333333334,0.0013297333333333332,0.6332646070000001,0.670281945
bench/state_bench/output/libmpeff_scoped,0.8090726270666667,0.011484474605409984,0.8089359340000001,0.8074540666666666,0.0007964,0.7960856220000001,0.841346145
bench/state_bench/output/libmpeff_scoped_once,0.5568932099333334,0.005697746806183337,0.55708283,0.5564093333333333,0.0002658,0.5481195990000001,0.5649637710000001
bench/state_bench/output/libmpeff_tail,0.07661096164864867,0.0018983299166372854,0.076507752,0.07578521621621621,0.0005154594594594594,0.07331741500000001,0.083955076
bench/state_bench/output/libmpeff_tail_noop,0.04751292104761905,0.0010248602432236474,0.04765333,0.04669077777777776,0.0004859523809523809,0.045026208000000005,0.049968533
bench/state_bench/output/libmprompt,0.5374146672666666,0.007957249135761537,0.534281074,0.536394,0.0007969333333333333,0.527635804,0.557577262
bench/state_bench/output/libseff,0.7212467702,0.017879453625596183,0.721230794,0.5502958,0.1700633333333333,0.6957940800000001,0.760680251
bench/state_bench/output/libseff_direct,0.6977895584,0.01435683411353008,0.69485717,0.5369956000000001,0.16055473333333334,0.6745745240000001,0.720273068
