command,mean,stddev,median,user,system,min,max
bench/exception_rethrow_bench/output/cpp,1.2100959681333334,0.02858530399162559,1.209273457,1.2411971333333334,0.0005336666666666667,1.163533786,1.247822288
bench/exception_rethrow_bench/output/libseff,0.7503313685333334,0.08389014089222564,0.723212662,0.13866073333333334,0.6576637333333333,0.674836991,0.9249571240000001
bench/exception_rethrow_bench/output/libseff_norecycle,0.09867186067857145,0.0024148271731478242,0.0983484215,0.09224685714285712,0.008339785714285715,0.094747627,0.104908154
bench/handler_stack_bench/output/local,0.128467113625,0.02497938767100421,0.12390943600000001,0.12773504166666663,0.005162083333333333,0.08161544700000001,0.176557607
bench/handler_stack_bench/output/massive,0.11418659282608695,0.018419639484465105,0.11325758500000001,0.11084321739130434,0.005658695652173911,0.08279928900000001,0.14470765000000002
bench/handler_stack_bench/output/mid,0.034223558499999994,0.001555873083663716,0.0340511515,0.032543326086956516,0.002707739130434782,0.030841594000000003,0.038361485
bench/handler_stack_bench/output/real,0.04160264665671642,0.0013287136379137147,0.041528362,0.04032428358208956,0.0030301044776119405,0.038262588,0.044561221000000005
bench/handler_stack_bench/output/thin,0.03198113786206897,0.0015219166449488926,0.032341023,0.031192977011494257,0.0024610459770114945,0.028834008,0.035228155000000004
bench/handler_stack_bench/output/wide,0.03945430346052631,0.001190489978767795,0.0395180495,0.03947944736842106,0.0030161973684210523,0.036717495,0.043496158
bench/skynet_bench/output/libseff,0.13066493072727273,0.002078953707705582,0.13109703,0.13336149999999997,0.008890136363636364,0.12575781,0.13417773600000002
bench/skynet_bench/output/libseff_async,0.086406658,0.002531632482497164,0.08642907200000001,0.6417920303030303,0.06878872727272727,0.082042903,0.091857403
bench/skynet_bench/output/libseff_async_tk,0.10968828517241383,0.006204793696699417,0.10951445000000001,0.7070413103448276,0.12286520689655173,0.09926098700000001,0.12522491400000002
bench/skynet_bench/output/libseff_scheff_poll,0.7900522488666667,0.06464398296944156,0.795735472,6.300612266666666,0.09432573333333333,0.637027216,0.8979287520000001
bench/skynet_bench/output/libseff_scheff_sleep,0.11297664314814816,0.003521019145456782,0.11226844000000001,0.5681124444444443,0.19622785185185188,0.105560279,0.12056768100000001
bench/skynet_syscall_bench/output/libseff,2.1085945317999997,0.13492454558775768,2.124402902,0.3432842666666667,1.7696346666666662,1.874607316,2.338492312
