command,mean,stddev,median,user,system,min,max
bench/skynet_bench/output/libseff_async_tk,0.08731173922222223,0.0029358846094792927,0.08784604800000001,0.649669888888889,0.021513388888888887,0.081667428,0.091886782
bench/skynet_bench/output/libseff_scheff_poll,0.40400727520000007,0.025841245456092586,0.40936930000000005,3.1649788666666665,0.04077306666666667,0.363975733,0.44924777400000004
bench/skynet_bench/output/libseff_scheff_sleep,0.08920824471875,0.0030363156082454054,0.088875022,0.59555771875,0.059613437500000005,0.081311016,0.096338012
bench/skynet_syscall_bench/output/libseff,1.7713882049333334,0.07938331809170622,1.786392512,0.2182689333333333,1.5498872,1.60207355,1.869701562
bench/skynet_syscall_bench/output/libseff_opt,0.46200429973333335,0.0343029054758178,0.44535149,0.11085160000000001,0.3508766,0.43655497800000004,0.523824615
bench/state_bench/output/c,0.014846589298429328,0.0007187027468784665,0.014750886000000001,0.01393954973821989,0.00035725654450261766,0.013232688000000001,0.016500887000000002
bench/state_bench/output/cpp-effects,1.2320386071333334,0.04886854942098997,1.20743929,1.2314954666666666,0.00026673333333333333,1.176599733,1.363986992
bench/state_bench/output/libhandler_general,6.334968355199999,0.09695627263219855,6.328818186,4.162829399999999,2.171691,6.169715443,6.536984548
bench/state_bench/output/libhandler_tail,0.10312834628571431,0.0027021711888914625,0.10304391,0.10258971428571427,0,0.099320537,0.11358119900000001
bench/state_bench/output/libhandler_tail_noop,0.07878617158333337,0.0025597715722707804,0.078775642,0.07835547222222222,0.00021777777777777778,0.073014095,0.084950441
bench/state_bench/output/libmpeff_multi,0.8401590068666668,0.006441825452021534,0.8406460990000001,0.8393614666666666,0.0005322,0.823042637,0.852881137
bench/state_bench/output/libmpeff_once,0.6729980958666668,0.008657749412038404,0.6723335610000001,0.6725580000000001,0.0002663333333333333,0.660420549,0.6914204300000001
bench/state_bench/output/libmpeff_scoped,0.8419176616,0.013608480961995005,0.837823697,0.8413896,0.0002657333333333333,0.825126808,0.8788355520000001
bench/state_bench/output/libmpeff_scoped_once,0.5769422670666667,0.004641704564111562,0.576873052,0.5760199333333333,0.0005321333333333333,0.569095201,0.584513597
bench/state_bench/output/libmpeff_tail,0.07906263251351354,0.0013614363120097877,0.079129108,0.07844878378378377,0.0003184594594594594,0.075718327,0.08137704000000001
bench/state_bench/output/libmpeff_tail_noop,0.04994058208474576,0.0017647233446696036,0.049960529000000004,0.04918110169491526,0.00025706779661016947,0.044012135,0.05340841
bench/state_bench/output/libmprompt,0.5601888379333334,0.004457880439046988,0.560118298,0.5595746666666667,0.0002663333333333333,0.5517643010000001,0.567421617
bench/state_bench/output/libseff,0.10624197789285714,0.0018600598369925934,0.10591127350000001,0.10550185714285713,0.0004187142857142857,0.10271112700000001,0.11073805900000001
bench/state_bench/output/libseff_direct,0.09937746726666667,0.0017890561954782272,0.0989812295,0.0986288,0.0005246333333333333,0.09712372600000001,0.10274501500000001
