command,mean,stddev,median,user,system,min,max
bench/state_bench/output/libhandler_tail,0.10176046903448277,0.003387449088150651,0.10254455700000001,0.10114086206896551,0.0004068275862068965,0.09663511400000001,0.106996617
bench/state_bench/output/libhandler_tail_noop,0.07692247700000002,0.0020921689325905978,0.07681007000000001,0.07611592499999999,0.0003915999999999999,0.07327275600000001,0.081638851
bench/state_bench/output/libmpeff_multi,0.8216215232666667,0.008584482462862147,0.820333108,0.8211609999999999,0.0002666,0.805784115,0.8375573270000001
bench/state_bench/output/libmpeff_once,0.6489667602666667,0.005594910637386535,0.648843579,0.6487278666666666,0,0.641819029,0.660173144
bench/state_bench/output/libmpeff_scoped,0.8104933452,0.007481622410648622,0.813202971,0.8101694666666664,0,0.79806403,0.8189529170000001
bench/state_bench/output/libmpeff_scoped_once,0.5585280422666667,0.003399620214314954,0.558086175,0.5580228666666666,0.0002657333333333333,0.553548614,0.5672984200000001
bench/state_bench/output/libmpeff_tail,0.07769393065789477,0.0019167118201595876,0.077403847,0.07684534210526314,0.0006177105263157894,0.074367261,0.08146946000000001
bench/state_bench/output/libmpeff_tail_noop,0.047691818193548396,0.001738239526025514,0.0480561695,0.04704167741935484,0.00037946774193548384,0.043939731,0.050662151
bench/state_bench/output/libmprompt,0.5405114666666667,0.0045857247483746,0.540296945,0.5399954666666668,0.0002657333333333333,0.53244992,0.548084475
bench/state_bench/output/libseff,0.1044810980714286,0.0024914796839113403,0.10403008300000001,0.10411735714285711,0.00013964285714285711,0.10035144900000001,0.11053924300000001
bench/state_bench/output/libseff_direct,0.09661306240000002,0.0017471041540631546,0.09679061450000001,0.0959883,0.0003932,0.09324430700000001,0.10093428500000001
