command,mean,stddev,median,user,system,min,max
bench/exception_rethrow_bench/output/libseff_norecycle,0.06895847837209304,0.00161750177759028,0.06891099,0.06730246511627908,0.00035690697674418606,0.065246491,0.07531465100000001
bench/handler_stack_bench/output/local,0.1071889488918919,0.017671490686160567,0.109395001,0.10153129729729729,0.004605459459459459,0.075188049,0.145690126
bench/handler_stack_bench/output/massive,0.08045502431578949,0.006811576858980588,0.0805523295,0.07523018421052632,0.00438842105263158,0.067960741,0.09578908900000001
bench/handler_stack_bench/output/mid,0.04281680808108106,0.0035849236530512128,0.0429775005,0.039940581081081096,0.00237322972972973,0.035297879000000004,0.050487828000000005
bench/handler_stack_bench/output/real,0.03992939090666669,0.0014080574240837756,0.039870155000000004,0.036823973333333336,0.0020984533333333333,0.037245469,0.043650186
bench/handler_stack_bench/output/thin,0.031163454217821785,0.0014096234312239323,0.031047026000000002,0.028727881188118812,0.0013797821782178215,0.028334373000000003,0.034283799000000004
bench/handler_stack_bench/output/wide,0.038251170879999984,0.001201674646076938,0.038028288,0.03551739999999999,0.00195912,0.036422387,0.040731476
bench/skynet_bench/output/libseff,0.12711821160869566,0.0014975414063126847,0.126917406,0.1192348260869565,0.0063343478260869555,0.12500851300000002,0.13140775600000001
bench/skynet_bench/output/libseff_async,0.07885388021052635,0.002948538567476815,0.0785984465,0.6153657105263161,0.004644131578947369,0.07304466400000001,0.08659565600000001
bench/skynet_bench/output/libseff_async_tk,0.09620617516666669,0.0042420120629678365,0.09755758650000002,0.7234509666666665,0.022400200000000002,0.08615004600000001,0.103534546
bench/skynet_bench/output/libseff_scheff_poll,0.5147406301333335,0.031027225064146704,0.5089013960000001,4.051785066666667,0.0402438,0.451655246,0.5575777660000001
bench/skynet_bench/output/libseff_scheff_sleep,0.09335616915625002,0.0021311470412144354,0.093467769,0.63825953125,0.058002343750000004,0.08931225500000001,0.09781587500000001
bench/skynet_syscall_bench/output/libseff,1.8451373184666666,0.08134451667226233,1.865344893,0.25936666666666663,1.5855398666666671,1.65623325,1.9424227680000001
bench/skynet_syscall_bench/output/libseff_opt,0.6368004062666668,0.05634073520658613,0.607384562,0.16417593333333336,0.47177806666666655,0.594322268,0.763050373
bench/state_bench/output/c,0.014947713608910894,0.000683276864894138,0.0148475965,0.013952717821782179,0.00035733663366336633,0.013185273,0.017104055
bench/state_bench/output/cpp-effects,1.2236636312666667,0.0057061646782127756,1.222387607,1.2227202000000001,0.0005324,1.213085465,1.237201601
bench/state_bench/output/libhandler_general,6.5507398254,0.18148094056395797,6.500832517,4.167999466666668,2.3818322666666663,6.318436027,6.898108852
bench/state_bench/output/libhandler_tail,0.10425370764285714,0.0025969316769010476,0.10394154,0.10317446428571428,0.00042496428571428573,0.10051275200000001,0.109152628
bench/state_bench/output/libhandler_tail_noop,0.08127392592105262,0.0019543684898222164,0.08130182350000001,0.07983768421052632,0.0005157894736842105,0.077361443,0.084112165
bench/state_bench/output/libmpeff_multi,0.8106875010000002,0.013583334641083166,0.8093256080000001,0.80949,0.0005319333333333333,0.7811207440000001,0.835997777
bench/state_bench/output/libmpeff_once,0.6472495914666667,0.020034845578825042,0.644589445,0.6456363333333334,0.0005316,0.625079391,0.700321403
bench/state_bench/output/libmpeff_scoped,0.8060195126000002,0.016312268700324938,0.803323121,0.804296133333333,0.0002654,0.7879955030000001,0.855072759
bench/state_bench/output/libmpeff_scoped_once,0.5514825959333334,0.006049200547702666,0.549583487,0.5497938666666666,0.0002648666666666667,0.544001609,0.564796001
bench/state_bench/output/libmpeff_tail,0.07635520000000001,0.0011426780611879345,0.076060796,0.07518284210526315,0.00010226315789473683,0.07458990700000001,0.080050962
bench/state_bench/output/libmpeff_tail_noop,0.047830944380952395,0.0010146101139106214,0.047692226000000004,0.046493380952380946,0.0006713650793650792,0.045885455000000006,0.050617221000000004
bench/state_bench/output/libmprompt,0.5288179016666668,0.008254162418060323,0.529815583,0.5273236,0.00026606666666666666,0.5154145130000001,0.544703134
bench/state_bench/output/libseff,0.48027880600000006,0.007145331178046333,0.48053650000000003,0.4794264,0,0.470643705,0.492522656
bench/state_bench/output/libseff_direct,0.46893503693333344,0.005708848982843466,0.46779786700000003,0.4676950666666667,0.00026526666666666665,0.45856565600000004,0.478797642
