command,mean,stddev,median,user,system,min,max
bench/ad_bench/output/indirect_prop_t,0.09381685544444446,0.009530328347097862,0.089285948,0.06023077777777778,0.03215196296296296,0.08333947500000001,0.111881373
bench/ad_bench/output/naive,0.7237598308666667,0.03295619190858675,0.709333591,0.20422233333333334,0.5175557999999999,0.691315195,0.793936842
bench/ad_bench/output/no_alloc,0.09356802203030301,0.014849573715917634,0.08950082200000001,0.05941139393939393,0.03341190909090909,0.082453941,0.15413364400000001
bench/ad_bench/output/ptr_dbl_cast,0.09206739663636364,0.006708170947698783,0.089865079,0.05999609090909091,0.031426787878787873,0.083420672,0.111351713
bench/chameneos_bench/output/chameneos_actors,0.00215833527826087,0.00014192910074763902,0.0021213315000000003,0.001736702173913046,0.00012941086956521744,0.0019038430000000001,0.003271939
bench/chameneos_bench/output/chameneos_effect_actors,0.0022701412082043334,0.00015618567561412374,0.002229048,0.0017732631578947367,0.00018071749226006187,0.0020109760000000003,0.0034207240000000004
bench/chameneos_bench/output/chameneos_effect_direct,0.0005596946342629466,0.00008008150585594027,0.000541851,0.0003232523240371855,0.000025116069057104908,0.00045796000000000004,0.001158079
bench/exception_bench/output/cpp,0.13976004057142857,0.0018438439463123672,0.13999482300000002,0.13823633333333332,0.00037823809523809517,0.135829055,0.142703895
bench/exception_bench/output/libseff,0.1404767582272727,0.014153801854520398,0.1373695835,0.011440499999999998,0.12844495454545451,0.132954711,0.20237595700000002
bench/exception_bench/output/libseff_norecycle,0.007182005261728397,0.00025915689241649717,0.0071513900000000005,0.006413651851851844,0.0001614666666666667,0.006741092000000001,0.008278221
bench/exception_nested_bench/output/cpp,0.007910906514044946,0.00039606434107527095,0.007847935,0.0067260280898876375,0.0003992668539325842,0.007281737000000001,0.011385118000000001
bench/exception_nested_bench/output/libseff,0.17451118217647063,0.018984260366455525,0.16835961100000002,0.019710470588235295,0.1539238235294118,0.162225787,0.236038767
bench/exception_nested_bench/output/libseff_norecycle,0.8508506566,0.1358093521625067,0.7657610490000001,0.09196659999999997,0.7579942666666668,0.7323990410000001,1.07537202
bench/exception_rethrow_bench/output/cpp,1.2488809838666666,0.020588453005387513,1.2426536750000001,1.2482666666666666,0.0002662,1.225334442,1.292320178
bench/exception_rethrow_bench/output/libseff,0.6947651610666666,0.018589480727111952,0.691162923,0.06426653333333335,0.6287366,0.673318596,0.728555692
bench/exception_rethrow_bench/output/libseff_norecycle,0.057145430192307695,0.0015544134754331986,0.056980931,0.05611567307692308,0.0003673653846153846,0.054395361,0.061924507000000004
bench/handler_stack_bench/output/local,0.8398282779333336,0.016439099643826196,0.839806432,0.8355330666666666,0.0034607333333333333,0.8079733440000001,0.8677373420000001
bench/handler_stack_bench/output/massive,0.7657926444666666,0.014890486992695311,0.7649334120000001,0.7607508,0.004261266666666667,0.7411372770000001,0.803573388
bench/handler_stack_bench/output/mid,0.04999135483333334,0.004213953353844187,0.04988179300000001,0.04728881818181818,0.0018926060606060608,0.042038373000000004,0.058941433
bench/handler_stack_bench/output/real,0.08142214555555556,0.0017830012776935487,0.0812664455,0.07974880555555555,0.001430861111111111,0.077632642,0.085808402
bench/handler_stack_bench/output/thin,0.032094161399999994,0.0012314440353866465,0.032061486,0.029400989473684202,0.001921168421052632,0.029280641000000003,0.034851244
