command,mean,stddev,median,user,system,min,max
./countdown/main 200000000,15.153141488059997,0.5143934348017891,15.02666024686,11.12408228,4.0275484399999995,14.78924423786,16.590789710859998
./fibonacci_recursive/main 42,0.7575310744600001,0.008669051105820232,0.7578851513600001,0.75690528,0.000213932,0.7417708818600001,0.76814054086
./product_early/main 100000,0.11753388490000001,0.0018090047922518634,0.11782326686,0.11559596,0.0016838688,0.11475502186,0.12036536386
./iterator/main 40000000,1.3900367870600001,0.05992738876006107,1.38495882436,1.0550424799999998,0.33374674,1.30390594486,1.4863935828600001
./generator/main 25,1.4999755892600002,0.10282188752162812,1.47737893636,1.18729718,0.31142144000000005,1.36914751486,1.62814061786
./parsing_dollars/main 20000,9.35129278746,0.23899336366541618,9.282892228360001,7.43240288,1.9181456399999999,9.19548462786,10.01392183986
./resume_nontail/main 20000,0.7979009504600001,0.05957666312259756,0.7655712623600002,0.6243086800000001,0.17279544,0.7627834188600001,0.9309134948600001
./handler_sieve/main 60000,30.72468554106,0.16695308318013674,30.773855280859998,28.026929079999995,2.6964442399999995,30.385124958859997,30.930715006859998
