command,mean,stddev,median,user,system,min,max
bench/ad_bench/output/indirect_prop_t,0.0880151237419355,0.002119895945289093,0.087333832,0.07289364516129032,0.014923032258064517,0.085526589,0.09470136300000001
bench/ad_bench/output/naive,0.8679149366666667,0.11486291465329694,0.7970725240000001,0.2972533333333333,0.5696644,0.773362451,1.082170406
bench/ad_bench/output/no_alloc,0.09070263617647059,0.0022986915115275636,0.0905856715,0.07520629411764707,0.014998617647058827,0.087436871,0.09488819700000001
bench/ad_bench/output/ptr_dbl_cast,0.09078058012500001,0.002079620838386819,0.09087902250000002,0.07689893750000001,0.013194624999999995,0.08687882000000001,0.095747103
bench/chameneos_bench/output/chameneos_actors,0.002531447131868134,0.00017579542681897762,0.002485896,0.0019298072696534224,0.00018047168216398977,0.002277644,0.004118435
bench/chameneos_bench/output/chameneos_effect_actors,0.0030538544941551547,0.0001740270524943142,0.00300246,0.0025230828905419716,0.00023764612114771528,0.0027747650000000002,0.0045578500000000004
bench/chameneos_bench/output/chameneos_effect_direct,0.000746044731914894,0.0000850347591747104,0.0007237525,0.00047058856382978687,0.00004292845744680852,0.000612129,0.001242286
bench/exception_bench/output/cpp,0.13905148795238093,0.0031651043416802012,0.139301211,0.13807838095238092,0.0007465238095238093,0.134781389,0.144773211
bench/exception_bench/output/libseff,0.13880754595454547,0.007134516345429213,0.1372170975,0.013040363636363633,0.12528477272727273,0.132537723,0.166825296
bench/exception_bench/output/libseff_norecycle,0.008750273300291551,0.0004639081626266032,0.008721395,0.0077851836734693924,0.00029062390670553937,0.007967432,0.014752472
bench/exception_nested_bench/output/cpp,0.007825943452574532,0.0003049602965604322,0.007789398,0.006803853658536584,0.0005253035230352302,0.007214543,0.009184846
bench/exception_nested_bench/output/libseff,0.6812086714666666,0.012151225548500786,0.6773797570000001,0.06987959999999999,0.6103386666666666,0.6675622750000001,0.7130841280000001
bench/exception_nested_bench/output/libseff_norecycle,0.8009019687333334,0.09705977369635597,0.737337884,0.09312233333333333,0.7065993999999999,0.7233058,0.9568898
bench/exception_rethrow_bench/output/cpp,1.2119859318666666,0.012585549793347365,1.212986116,1.2108033333333332,0.00026586666666666666,1.190950392,1.232763442
bench/exception_rethrow_bench/output/libseff,0.7206650458666667,0.029243017211500855,0.7068327280000001,0.08638553333333335,0.6335283333333332,0.686143273,0.772955642
bench/exception_rethrow_bench/output/libseff_norecycle,0.06853912604444445,0.002144294175867318,0.068130983,0.06689431111111109,0.0006045555555555554,0.06600040800000001,0.077139305
bench/handler_stack_bench/output/local,0.10525663765384616,0.025852664490021528,0.09649289450000001,0.0989576923076923,0.005515499999999999,0.079962427,0.17646866700000002
bench/handler_stack_bench/output/massive,0.10750345296,0.0212444297331711,0.105722676,0.10134804000000001,0.0050786799999999995,0.07568334800000001,0.143760091
bench/handler_stack_bench/output/mid,0.047672108371428566,0.004735504866624874,0.0488065805,0.044754085714285734,0.0019837857142857144,0.033137491000000005,0.056522877000000006
bench/handler_stack_bench/output/real,0.04645117146875002,0.0011554134486366529,0.046377557,0.04363214062499999,0.00212640625,0.044000669000000006,0.048685289
bench/handler_stack_bench/output/thin,0.031455296659090914,0.001769545828530456,0.031202568500000003,0.028534386363636366,0.0013815340909090906,0.029105689,0.03511574
bench/handler_stack_bench/output/wide,0.045462226173913045,0.001370294758671072,0.045503979,0.042803202898550725,0.0017897826086956522,0.042999073000000006,0.048154117
bench/skynet_bench/output/libseff,0.1285795447826087,0.0029976564641903485,0.12799875400000002,0.12076430434782608,0.0065585652173913035,0.123981955,0.13780319400000002
bench/skynet_bench/output/libseff_async,0.07950168881578949,0.002934530101961626,0.0791721905,0.621170947368421,0.004191236842105263,0.073852952,0.08802963000000001
bench/skynet_bench/output/libseff_async_tk,0.09497869820000002,0.004060439310374122,0.09613426400000001,0.7149237333333335,0.020633166666666664,0.086274504,0.100965103
bench/skynet_bench/output/libseff_scheff_poll,0.47592777046666673,0.036565030114875455,0.47338235,3.7458207999999997,0.036533066666666676,0.409975144,0.533098732
bench/skynet_bench/output/libseff_scheff_sleep,0.09298632696875002,0.0023901092883308467,0.0930543435,0.6468399999999999,0.0493554375,0.088689738,0.09656861
bench/skynet_syscall_bench/output/libseff,1.8297661321333334,0.08957826244200807,1.837135395,0.2595947333333333,1.5678046,1.6418146770000002,1.986385059
bench/skynet_syscall_bench/output/libseff_opt,0.6329343150000001,0.04436579252445839,0.6072080510000001,0.15687906666666668,0.4755754666666666,0.595734175,0.726391691
bench/state_bench/output/c,0.015004675596153847,0.0005152189633404841,0.0150238755,0.014029197115384608,0.00023565865384615387,0.013783983000000001,0.016643255000000003
bench/state_bench/output/cpp-effects,1.2027199892666667,0.020415441761846863,1.200025248,1.2024453999999998,0,1.178829857,1.248124148
bench/state_bench/output/libhandler_general,6.408666603733333,0.16996675802482517,6.428699047,4.115444066666667,2.292814333333333,6.161371949,6.734125775
bench/state_bench/output/libhandler_tail,0.1007464197,0.0016861617759801582,0.10061679500000001,0.10011946666666664,0.0003936666666666666,0.09818985000000001,0.104478188
bench/state_bench/output/libhandler_tail_noop,0.0803075492894737,0.002437941962689432,0.08048761500000001,0.07984552631578948,0.00010163157894736842,0.07534950900000001,0.08608562700000001
bench/state_bench/output/libmpeff_multi,0.803970472,0.012393983057621356,0.8021227110000001,0.8032234666666667,0.0005318,0.7860095610000001,0.8240652820000001
bench/state_bench/output/libmpeff_once,0.6363989040666667,0.008775543977175481,0.6364901110000001,0.6360646,0,0.6206000740000001,0.650169949
bench/state_bench/output/libmpeff_scoped,0.7889338036000001,0.015028464213330735,0.783530241,0.7880796666666665,0.0002655333333333333,0.771460476,0.827956423
bench/state_bench/output/libmpeff_scoped_once,0.5395492063333334,0.006477000521288176,0.538880716,0.5388026666666667,0,0.529831124,0.5531173970000001
bench/state_bench/output/libmpeff_tail,0.07448180221052632,0.0011149869880110012,0.074331386,0.07309002631578947,0.0004092894736842105,0.07289208200000001,0.077558
bench/state_bench/output/libmpeff_tail_noop,0.04680335253225807,0.0011787173441313195,0.0469157325,0.045351354838709675,0.00036830645161290326,0.043092489000000005,0.049390880000000005
bench/state_bench/output/libmprompt,0.5271222576666668,0.007883955243745406,0.524429153,0.5251132666666667,0.0007953333333333333,0.517830356,0.5409915820000001
bench/state_bench/output/libseff,0.47264560946666667,0.004599066977178195,0.47213896600000005,0.4718009333333333,0.0002662,0.46535847900000005,0.48169218900000005
bench/state_bench/output/libseff_direct,0.4589159299333333,0.0073249891077506795,0.457567928,0.4574381333333334,0,0.451153572,0.47498258000000004
